,지역,구,제목,사업체명,교육업체,사업유형,계획인원,참여인원,기간,접수여부
1021,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 에스엠정공 주식회사,김해노인일자리창출지원센터,현장실습훈련 지원,5,0,2025-02-27 ~ 2025-05-31,접수중
1022,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, OK수지,김해노인일자리창출지원센터,현장실습훈련 지원,1,0,2025-03-19 ~ 2025-12-31,접수중
1023,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 초림단지묵,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-03-28 ~ 2025-12-31,접수중
1024,경상남도,김해시,제조업(자동차부품) 시니어인턴십 3개월 운영 후 신규고용, 동진산업,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-03-21 ~ 2025-12-31,접수중
1025,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 우리여성병원,김해노인일자리창출지원센터,현장실습훈련 지원,10,0,2025-04-03 ~ 2025-12-31,접수중
1026,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 도시별장,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-02-21 ~ 2025-04-30,접수중
1027,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)선용,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-03-04 ~ 2025-12-31,접수중
1028,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 봄날재활주간보호센터,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-28 ~ 2025-12-31,접수중
1029,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)유니온물산,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-04-03 ~ 2025-12-31,접수중
1030,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 의료법인 만전의료재단,김해노인일자리창출지원센터,현장실습훈련 지원,6,0,2025-03-14 ~ 2025-12-31,접수중
1031,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사올오버,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-13 ~ 2025-06-12,접수중
1032,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 출광 금관주유소,김해노인일자리창출지원센터,현장실습훈련 지원,1,0,2025-03-24 ~ 2025-12-31,접수중
1033,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 명성,김해노인일자리창출지원센터,현장실습훈련 지원,1,0,2025-04-11 ~ 2025-12-31,접수중
1034,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 사단법인 함께 꿈을 그리다 서김해지역아동센터,김해노인일자리창출지원센터,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
1035,경상남도,김해시,"제조업,소매,도매업 주5일/ 8시간/ 급여(25년 최저임금기준), 4대보험, 퇴직금", 대량산업(주),김해노인일자리창출지원센터,현장실습훈련 지원,4,0,2025-01-02 ~ 2025-12-31,접수중
1036,경상남도,김해시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)부기산업,김해노인일자리창출지원센터,현장실습훈련 지원,4,0,2025-01-02 ~ 2025-12-31,접수중
1037,경상남도,김해시,"도소매(청과,야채,수산) 일반형 5명", 다이뜨라장터,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,5,0,2025-04-10 ~ 2025-12-31,접수중
1038,경상남도,김해시,제조(식품) 일반형 1명, (주)한정성,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-03-27 ~ 2025-12-31,접수중
1039,경상남도,김해시,제조(식육) 일반형 2명, 주식회사 나무식품,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,2,0,2025-02-18 ~ 2025-12-31,접수중
1040,경상남도,김해시,제조업(자동차 차체 부품) 일반형 10명, 정아정밀(주)주촌2공장,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
1041,경상남도,김해시,제조업(창호용 하드웨어 제작) 일반형 1명, (주)대현상공,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-02-25 ~ 2025-12-31,접수중
1042,경상남도,밀양시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 지엠알(GMR),김해노인일자리창출지원센터,현장실습훈련 지원,10,0,2025-03-17 ~ 2025-12-31,접수중
1043,경상남도,밀양시,"제조업(엔진 및 터빈, 내연기관) 일반형 10명", (주)화영,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-01-15 ~ 2025-12-31,접수중
1044,경상남도,양산시,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, 주식회사 지성물류,김해노인일자리창출지원센터,현장실습훈련 지원,1,0,2025-03-10 ~ 2025-12-31,접수중
1045,경상남도,양산시,"문화,예술(예술단체지원) 일반형 2명", 사단법인 아트스페이스나무,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,2,0,2025-03-04 ~ 2025-12-31,접수중
1046,경상남도,양산시,도소매(태양전지) 일반형 1명, (주)이지솔라,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,1,0,2025-03-28 ~ 2025-12-31,접수중
1047,경상남도,창원시 성산구,- 참여기업 주요 업종 : 음식점업(한식) - 참여기업 상시 근로자수 : 30명 - 수습기간 완료 후 계속 고용, 쿠우쿠우 창원점,인지어스유한회사 김해지사,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
1048,부산광역시,강서구,제조업(자동차 차체 부품) 일반형 10명, 정아정밀(주)강서공장,주식회사 경남취업지원센터 김해지사,현장실습훈련 지원,10,0,2025-02-26 ~ 2025-12-31,접수중
1049,부산광역시,북구,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)지앤이환경,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-04-09 ~ 2025-12-31,접수중
1050,부산광역시,북구,현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정 현장실습 훈련 지원사업(3개월) 단기근로자로 채용 후 계속고용(18개월)예정, (주)바른선푸드,김해노인일자리창출지원센터,현장실습훈련 지원,2,0,2025-03-12 ~ 2025-12-31,접수중
1051,경상남도,밀양시,상상Cafe북&브루, 밀양시니어클럽,밀양시니어클럽,공동체사업단,13,0,2025-03-17 ~ 2025-04-30,접수중
1052,경상남도,진주시,60세 이상자에게 일할 기회를 제공 인턴십 후 신규채용, 한일복지용구판매센터,진주노인일자리창출지원센터,현장실습훈련 지원,5,0,2025-04-14 ~ 2025-04-15,접수중
1053,경기도,군포시,제조기술분야 사업체 인턴기간 3개월이후 계속고용 진행예정, (주)클린일렉스,시그니처,현장실습훈련 지원,1,0,2025-04-01 ~ 2025-04-30,접수중
1054,경기도,성남시 중원구,축전지 제조 분야 사업체 인턴기간 3개월이후 계속고용 진행예정, 스피넬(주),시그니처,현장실습훈련 지원,1,0,2025-04-01 ~ 2025-04-30,접수중
1055,경상북도,경산시,제조기술분야 사업체 인턴기간 3개월이후 계속고용 진행예정, 주식회사 디엠테크,시그니처,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-30,접수중
1056,경상북도,경주시,저압전동기 / 고압전동기 전문 제조 인턴기간 3개월이후 계속고용 진행예정, (주)태양전기,시그니처,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-30,접수중
1057,부산광역시,기장군,식품 제조업 생산직 인턴기간 3개월이후 계속고용 진행예정, 농업회사법인 크레이지피넛 주식회사,시그니처,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-30,접수중
1058,부산광역시,기장군,제조기술분야 사업체 인턴기간 3개월이후 계속고용 진행예정, (주)삼화제닉스,시그니처,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-30,접수중
1059,강원도,동해시,노인요양복지시설 인턴기간 종료 후 계속 고용, 삼화사노인요양원,(주)경북고용성장지원센터,현장실습훈련 지원,6,0,2025-02-01 ~ 2025-12-31,접수중
1060,경기도,안성시,"전문, 과학 및 기술서비스업 시니어인턴십 3개월 운영 후 신규고용", 주식회사 케이엔텍,지에스씨넷 구미지점,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
1061,경기도,화성시,제조업 인턴기간 3개월 운영 후 계속고용, 주식회사 우진큐피디,지에스씨넷 구미지점,현장실습훈련 지원,3,0,2025-04-01 ~ 2025-04-30,접수중
1062,경상남도,밀양시,제조업 인턴기간 3개월 운영 후 계속고용, 농업회사법인 주식회사 안심,지에스씨넷 구미지점,현장실습훈련 지원,3,0,2025-04-01 ~ 2025-04-30,접수중
1063,경상북도,경주시,보건업 인턴 3개월 후 계속 고용, 경주시립노인전문요양병원,(주)경북고용성장지원센터,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
1064,경상북도,구미시,제조업 인턴 기간 종료 후 계속 고용, 현테크,(주)경북고용성장지원센터,현장실습훈련 지원,5,0,2025-03-01 ~ 2025-12-31,접수중
1065,경상북도,구미시,"의료용기기부품, 자동차용동력전달장치 인턴기간 종료 후 계속 고용", 주식회사 강동,(주)경북고용성장지원센터,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
1066,경상북도,구미시,제조업 인턴기간 3개월 운영 후 계속고용, 주식회사 유에이엠테크,지에스씨넷 구미지점,현장실습훈련 지원,4,0,2025-01-01 ~ 2026-02-28,접수중
1067,경상북도,구미시,제조업 인턴기간 종료 후 계속고용, 엘씨텍(주),(주)경북고용성장지원센터,현장실습훈련 지원,10,0,2025-03-01 ~ 2025-12-31,접수중
1068,경상북도,구미시,60세이상 구인업체와 구직자 연계를 통한 시니어 인턴십 월요일~금요일 9시~18시 시간 및 요일 조정변경할수있다, 도시가스강서센터,구미노인일자리창출지원센터,현장실습훈련 지원,5,0,2025-04-01 ~ 2025-04-30,접수중
1069,경상북도,김천시,제조업 인턴 기간 종료 후 계속 고용, 엘에이치(LH)중증장애인지원센터,(주)경북고용성장지원센터,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
1070,경상북도,문경시,보건업 및 사회복지 서비스업 인턴기간 종료 후 계속 고용, 동행위드유 요양원,(주)경북고용성장지원센터,현장실습훈련 지원,5,0,2025-01-01 ~ 2025-12-31,접수중
1071,경상북도,칠곡군,제조업 인턴기간 3개월 운영 후 계속고용, 우정텍스,지에스씨넷 구미지점,현장실습훈련 지원,2,0,2025-04-01 ~ 2025-04-30,접수중
1072,경상북도,칠곡군,건설업 인턴기간 3개월 운영 후 계속고용, 주식회사 거산이앤씨,지에스씨넷 구미지점,현장실습훈련 지원,5,0,2025-03-25 ~ 2025-04-30,접수중
1073,경상북도,포항시 남구,제조업 시니어인턴십 3개월 운영 후 신규고용, 세진산업,지에스씨넷 구미지점,현장실습훈련 지원,3,0,2025-01-01 ~ 2025-12-31,접수중
1074,경상북도,포항시 남구,노인요양복지 인턴기간 3개월 운영 후 계속고용, 늘푸른요양원,지에스씨넷 구미지점,현장실습훈련 지원,2,0,2025-03-25 ~ 2025-04-30,접수중
1075,인천광역시,서구,제조업 인턴 기간 종료 후 계속 고용, 주식회사 산호에프앤비,(주)경북고용성장지원센터,현장실습훈련 지원,3,0,2025-02-01 ~ 2025-12-31,접수중
1076,충청남도,천안시 서북구,제조업 인턴기간 3개월 운영 후 계속고용, 티에스모스트주식회사,지에스씨넷 구미지점,현장실습훈련 지원,3,0,2025-04-03 ~ 2025-04-30,접수중
1077,경상북도,문경시,도시숲 가로수보호사업, 문경시니어클럽,문경시니어클럽,노인역량활용사업,4,0,2025-04-07 ~ 2025-04-21,접수중
1078,경기도,안성시,"축산, 양돈업 근로계약서(인턴기간 3개월 명시) 작성 후 정규직으로 채용.", 농업회사법인 동화농산(주)안성,음성시니어클럽(민간),현장실습훈련 지원,3,0,2025-01-16 ~ 2025-04-30,접수중
